scoring,cv_cycle,AdaBoostRegressor,CatBoostRegressor,CatBoostRegressor_opt,DummyRegressor,ElasticNetCV,ExtraTreesRegressor,GradientBoostingRegressor,KNeighborsRegressor,LinearRegression,MLPRegressor,RandomForestRegressor,Ridge,SVR,XGBRegressor
r2,3,0.7915963234894823,0.8962617653548596,0.8860557493731085,-0.011553124407359672,0.7111936591223302,0.8841764822634776,0.8890866062768603,0.8146606162882318,0.6872853946547939,0.859478334102056,0.8606843502395536,0.72476351487887,0.8789134015453431,0.8657383918762207
r2,4,0.8877753495180412,0.955767786935964,0.9514393619243166,-0.01733278326933685,0.8983008661456274,0.9593557822421976,0.9589355008912979,0.9278636752381684,0.8971456269989646,0.9578166476673893,0.9520194428947795,0.900493697048286,0.950683843030933,0.9534226655960083
r2,5,0.8828582581882206,0.9398716010840196,0.9413370095972576,-0.005152702051345104,0.8906513837379499,0.9485376272404883,0.9434758516234696,0.8383203947245808,0.8883716306831383,0.9327999256263029,0.9181488641259448,0.8947453270669091,0.8915996109061958,0.9152641296386719
r2,6,0.8986632594542807,0.938673966937084,0.9404655248561684,-0.02037203274456756,0.8171516843294085,0.9392256675990031,0.9443949872304227,0.8017451809515264,0.8355364255092216,0.9214489523050945,0.8899019659727426,0.8239974692803411,0.8320322362493542,0.9405512809753418
r2,7,0.8684774788962897,0.9239037328316285,0.9234364079862173,-0.01014794477419212,0.8067235582314862,0.9155963836752719,0.9209476699060872,0.8032524228815708,0.7956373614921644,0.9007946665671719,0.8832847448954142,0.8074318275750908,0.8434050864585414,0.9101638197898865
r2,8,0.8698608579281596,0.9148374240404582,0.9291331432503812,-0.01187591501561358,0.8265252277599988,0.9211896347664534,0.921181335187844,0.795475112822622,0.8058107198357766,0.9310080252560485,0.9067882355510676,0.8478155790084112,0.9080907810696491,0.9042271375656128
r2,9,0.8992978706533454,0.9573277772825339,0.9567896641697887,-0.003924366034939064,0.8816915794748208,0.9516351820850473,0.959855635094006,0.9008088737097983,0.8903786431031306,0.9421216052031611,0.940649219423722,0.8824625411736178,0.9033044565893252,0.9430450201034546
r2,10,0.8697243449105052,0.9568253819788651,0.9518831108128959,-0.005528064096087748,0.8704574976483481,0.9429204124962363,0.9507679562485774,0.8804297303737822,0.8616854835249341,0.9322786891822746,0.9263044449736233,0.8710803313193528,0.9127224311759806,0.9260156154632568
r2,11,0.8195498462121016,0.8979596124948334,0.8996145697946005,-0.17197003146687107,0.7035442748619082,0.8737600661118832,0.8822216661171349,0.7518998192277656,0.6642199191526846,0.868754113329079,0.8409258502713601,0.7385584440963753,0.8545903273532658,0.8094613552093506
r2,12,0.8784568065285651,0.9205532265387437,0.9335553968643999,-0.0031830315479173255,0.8638017390917578,0.9305484555178221,0.9074811501087777,0.8852423738950668,0.8401877260696506,0.9070083894801326,0.9122135225284423,0.8570993268775284,0.8817158571191472,0.8958538770675659
r2,13,0.8495351474639096,0.9025162787999389,0.8980668753952807,-0.033747077390891,0.7952666534440962,0.8911320275872129,0.8942658433727054,0.7426264493901111,0.8190877462603758,0.8982430641764535,0.8571592950166077,0.8092235579406899,0.7883273225055923,0.8821734189987183
r2,14,0.8721604215555018,0.943894982901142,0.9456337357009761,-0.0004292310287814516,0.8473413190993873,0.9285145628443204,0.940501025324809,0.8262948261419437,0.8188056508316766,0.9028909667355541,0.9192672555153639,0.8478603765622938,0.8831316275563709,0.9347162246704102
r2,15,0.8261351214613045,0.8548182423762632,0.8891663681492169,-0.003002253562753854,0.8525152958963902,0.8579807654206041,0.8638915212055382,0.7726795910049501,0.8602914808516656,0.9220286753657067,0.8145605116140149,0.8495679632255505,0.8172781779938332,0.7533073425292969
r2,16,0.8713071119275179,0.957829233670368,0.9495033139689713,-0.02431098883215177,0.8749514618475538,0.9446825950527449,0.9542172454474744,0.909654371661957,0.8704309745291577,0.9361101371928693,0.9055060711883628,0.8775918472122164,0.926893903507947,0.9294202327728271
r2,17,0.863047507245365,0.9401028918667704,0.9450682278958242,-7.985321099468479e-06,0.8510783559971451,0.9398527503134435,0.9418723017756183,0.821542348938335,0.8296868778934168,0.9339116212983594,0.927082678679555,0.8553979356449654,0.8732644418275722,0.905585527420044
r2,18,0.8212796342054063,0.8955311741105728,0.9100294447784006,-0.02503144077797348,0.809221170268578,0.887344755151833,0.8940016885536504,0.7386378400003504,0.8169447091120505,0.9144479395958728,0.8443437513498987,0.7987055057603165,0.7789868939197409,0.8914689421653748
r2,19,0.8729001223092872,0.9456010859188372,0.9439173170043663,-0.0005535053171408233,0.8695716565236128,0.9234488716934274,0.9160659858140265,0.8607203379235141,0.8690018505717244,0.9412397856811151,0.9001767764934074,0.876116750736332,0.9079900342803139,0.9014740586280823
r2,20,0.8526982242035666,0.9375421877157646,0.935956495681223,-0.0010299790028007738,0.8295007501651848,0.9215351513386221,0.937001517736115,0.8455600922040475,0.8222774434916158,0.8963471083518848,0.9248625430497854,0.8314393360979517,0.9169365840959511,0.9182488322257996
r2,21,0.8814988592409975,0.9434981473824658,0.935374945147606,-0.007029017273188165,0.8099703455042268,0.9402548410418355,0.9235633487306265,0.8558359089003126,0.7934805322890859,0.9355615155583528,0.8743583699745336,0.8180517083102603,0.8632175326805724,0.9044271111488342
r2,22,0.8456812707535688,0.8880923453046062,0.9149463467783648,-0.00450564066487269,0.8585916086759829,0.9085181741511039,0.9155962263518411,0.8400058781977557,0.8578379081811842,0.9018404908983898,0.8667201762912339,0.8558028641057757,0.869819658846053,0.8748869299888611
r2,23,0.89672740413831,0.9463566838691098,0.9553952145179178,-0.0008417769563942024,0.8844319594964648,0.9253781640315434,0.9544173809979901,0.8371176824596256,0.8810933973786739,0.9234764219152637,0.9419533980370125,0.8876879398491555,0.8665265058006342,0.9287644028663635
r2,24,0.8990937578117336,0.9508964895881211,0.9595808983289508,-0.0001501039385041203,0.8816331892299488,0.9425049082197396,0.9500360654165738,0.86076001551593,0.8896421272482398,0.9425608622363661,0.912244163716524,0.8755313139780176,0.8760017785960618,0.9470129013061523
r2,25,0.8637294105817488,0.9347507735079972,0.9288991577421222,-0.043408759460001445,0.8191706730973651,0.9159167151415862,0.9377933406866179,0.8911562136695901,0.8070989896165699,0.937668570450774,0.8933702690724132,0.8343465652497517,0.9129910015546638,0.914081335067749
r2,mean,0.8647324086911943,0.9260797506507465,0.9303044522595542,-0.019295384371171283,0.8338193656970507,0.9195403799755378,0.9236524584456265,0.82692404946424,0.827454335941826,0.9181900584164066,0.8946404303865296,0.8384512595784145,0.8681081927120666,0.9010982966423035
r2,median,0.8698608579281596,0.9375421877157646,0.935374945147606,-0.005528064096087748,0.8473413190993873,0.9234488716934274,0.9235633487306265,0.8371176824596256,0.8296868778934168,0.9220286753657067,0.9001767764934074,0.8478603765622938,0.8760017785960618,0.9094892740249634
r2,std,0.02657899965121189,0.02696962824668017,0.02109884529652126,0.035543535095001286,0.05011968221263351,0.0261489068008316,0.027615923566700288,0.060775012856704745,0.056172506036746304,0.022893790628313388,0.034294420391091214,0.045843989478890734,0.052974280540469196,0.04291637561892654
